"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"29.59","2912.347","0.4929833","0.1087987","0.4351948","0.8963333",,,,,,,,,,,,
"29.6","2912.928","0.4931417","0.1088205","0.435282","0.8966212",,,,,,,,,,,,
"29.61","2913.509","0.4933083","0.108842","0.435368","0.8969243",,,,,,,,,,,,
"29.62","2914.089","0.493475","0.1088628","0.4354512","0.8972273",,,,,,,,,,,,
"29.63","2914.669","0.4936417","0.1088822","0.4355288","0.8975303",,,,,,,,,,,,
"29.64","2915.249","0.4938083","0.1089001","0.4356004","0.8978333",,,,,,,,,,,,
"29.65","2915.83","0.493975","0.1089168","0.4356672","0.8981364",,,,,,,,,,,,
"29.66","2916.412","0.4941417","0.1089334","0.4357336","0.8984394",,,,,,,,,,,,
"29.67","2916.994","0.4943084","0.1089508","0.4358032","0.8987425",,,,,,,,,,,,
"29.68","2917.575","0.494475","0.1089691","0.4358764","0.8990455",,,,,,,,,,,,
"29.69","2918.156","0.4946417","0.1089875","0.43595","0.8993485",,,,,,,,,,,,
"29.7","2918.738","0.4948083","0.1090059","0.4360236","0.8996515",,,,,,,,,,,,
"29.71","2919.321","0.494975","0.1090245","0.436098","0.8999545",,,,,,,,,,,,
"29.72","2919.904","0.4951417","0.109044","0.436176","0.9002576",,,,,,,,,,,,
"29.73","2920.486","0.4953083","0.1090647","0.4362588","0.9005606",,,,,,,,,,,,
"29.74","2921.066","0.495475","0.1090869","0.4363476","0.9008636",,,,,,,,,,,,
"29.75","2921.646","0.4956417","0.109111","0.436444","0.9011667",,,,,,,,,,,,
"29.76","2922.224","0.4958167","0.1091369","0.4365476","0.9014848",,,,,,,,,,,,
"29.77","2922.804","0.495975","0.1091648","0.4366592","0.9017727",,,,,,,,,,,,
"29.78","2923.388","0.4961417","0.1091941","0.4367764","0.9020758",,,,,,,,,,,,
"29.79","2923.975","0.4963083","0.1092244","0.4368976","0.9023787",,,,,,,,,,,,
"29.8","2924.563","0.496475","0.1092547","0.4370188","0.9026818",,,,,,,,,,,,
"29.81","2925.151","0.4966417","0.1092834","0.4371336","0.9029849",,,,,,,,,,,,
"29.82","2925.736","0.4968084","0.1093092","0.4372368","0.9032879",,,,,,,,,,,,
"29.83","2926.318","0.496975","0.1093314","0.4373256","0.903591",,,,,,,,,,,,
"29.84","2926.898","0.4971417","0.1093504","0.4374016","0.9038939",,,,,,,,,,,,
"29.85","2927.477","0.4973083","0.109367","0.437468","0.904197",,,,,,,,,,,,
"29.86","2928.056","0.4974833","0.1093822","0.4375288","0.9045152",,,,,,,,,,,,
"29.87","2928.636","0.4976417","0.1093964","0.4375856","0.9048031",,,,,,,,,,,,
"29.88","2929.219","0.4978083","0.1094105","0.437642","0.905106",,,,,,,,,,,,
"29.89","2929.804","0.497975","0.1094257","0.4377028","0.9054091",,,,,,,,,,,,
"29.9","2930.391","0.4981417","0.1094421","0.4377684","0.9057121",,,,,,,,,,,,
"29.91","2930.98","0.4983083","0.10946","0.43784","0.9060152",,,,,,,,,,,,
"29.92","2931.573","0.498475","0.1094795","0.437918","0.9063182",,,,,,,,,,,,
"29.93","2932.167","0.49865","0.1095007","0.4380028","0.9066364",,,,,,,,,,,,
"29.94","2932.761","0.4988083","0.1095231","0.4380924","0.9069242",,,,,,,,,,,,
"29.95","2933.354","0.498975","0.109546","0.438184","0.9072273",,,,,,,,,,,,
"29.96","2933.946","0.4991417","0.109569","0.438276","0.9075302",,,,,,,,,,,,
"29.97","2934.536","0.4993083","0.1095917","0.4383668","0.9078333",,,,,,,,,,,,
"29.98","2935.125","0.499475","0.1096135","0.438454","0.9081364",,,,,,,,,,,,
"29.99","2935.712","0.4996417","0.1096343","0.4385372","0.9084394",,,,,,,,,,,,
"30","2936.297","0.4998083","0.1096542","0.4386168","0.9087425",,,,,,,,,,,,
"30.01","2936.883","0.499975","0.1096739","0.4386956","0.9090455",,,,,,,,,,,,
"30.02","2937.467","0.50015","0.1096937","0.4387748","0.9093637",,,,,,,,,,,,
"30.03","2938.052","0.5003083","0.109714","0.438856","0.9096515",,,,,,,,,,,,
"30.04","2938.636","0.500475","0.1097347","0.4389388","0.9099545",,,,,,,,,,,,
"30.05","2939.22","0.5006416","0.1097558","0.4390232","0.9102576",,,,,,,,,,,,
"30.06","2939.805","0.5008166","0.1097767","0.4391068","0.9105757",,,,,,,,,,,,
"30.07","2940.392","0.500975","0.1097973","0.4391892","0.9108636",,,,,,,,,,,,
"30.08","2940.979","0.5011417","0.1098175","0.43927","0.9111667",,,,,,,,,,,,
"30.09","2941.567","0.5013083","0.1098372","0.4393488","0.9114696",,,,,,,,,,,,
"30.1","2942.154","0.501475","0.1098562","0.4394248","0.9117727",,,,,,,,,,,,
"30.11","2942.739","0.50165","0.1098744","0.4394976","0.9120908",,,,,,,,,,,,
"30.12","2943.322","0.5018167","0.1098918","0.4395672","0.912394",,,,,,,,,,,,
"30.13","2943.903","0.501975","0.1099084","0.4396336","0.9126818",,,,,,,,,,,,
"30.14","2944.482","0.5021417","0.1099244","0.4396976","0.9129848",,,,,,,,,,,,
"30.15","2945.062","0.5023084","0.1099398","0.4397592","0.913288",,,,,,,,,,,,
"30.16","2945.64","0.502475","0.109955","0.43982","0.9135909",,,,,,,,,,,,
"30.17","2946.216","0.5026417","0.1099706","0.4398824","0.913894",,,,,,,,,,,,
"30.18","2946.79","0.5028083","0.1099868","0.4399472","0.914197",,,,,,,,,,,,
"30.19","2947.364","0.5029833","0.1100043","0.4400172","0.9145152",,,,,,,,,,,,
