"1 _ 1",,,
"时间","载荷","行程","位移"
"sec","N","mm","mm"
"345.01","773.9654","114.9992","114.9992"
"345.02","773.9654","115.0025","115.0025"
"345.03","773.9648","115.0058","115.0058"
"345.04","773.9648","115.0091","115.0091"
"345.05","773.967","115.0125","115.0125"
"345.06","773.9722","115.0158","115.0158"
"345.07","773.9798","115.0191","115.0191"
"345.08","773.9902","115.0225","115.0225"
"345.09","774.0032","115.0258","115.0258"
"345.1","774.0172","115.0291","115.0291"
"345.11","774.0306","115.0324","115.0324"
"345.12","774.0406","115.0358","115.0358"
"345.13","774.0448","115.0391","115.0391"
"345.14","774.0428","115.0424","115.0424"
"345.15","774.0356","115.0458","115.0458"
"345.16","774.025","115.0491","115.0491"
"345.17","774.0108","115.0525","115.0525"
"345.18","773.9954","115.0558","115.0558"
"345.19","773.9814","115.0591","115.0591"
"345.2","773.9702","115.0625","115.0625"
"345.21","773.9616","115.0658","115.0658"
"345.22","773.955","115.0691","115.0691"
"345.23","773.951","115.0725","115.0725"
"345.24","773.9506","115.0758","115.0758"
"345.25","773.9528","115.0791","115.0791"
"345.26","773.9562","115.0824","115.0824"
"345.27","773.9594","115.0857","115.0857"
"345.28","773.961","115.0891","115.0891"
"345.29","773.96","115.0924","115.0924"
"345.3","773.9562","115.0957","115.0957"
"345.31","773.95","115.0991","115.0991"
"345.32","773.9418","115.1024","115.1024"
"345.33","773.9328","115.1058","115.1058"
"345.34","773.9252","115.1091","115.1091"
"345.35","773.9198","115.1125","115.1125"
"345.36","773.9178","115.1158","115.1158"
"345.37","773.9196","115.1191","115.1191"
"345.38","773.9252","115.1225","115.1225"
"345.39","773.9336","115.1258","115.1258"
"345.4","773.9432","115.1292","115.1292"
"345.41","773.952","115.1325","115.1325"
"345.42","773.9596","115.1358","115.1358"
"345.43","773.9652","115.1392","115.1392"
"345.44","773.9686","115.1425","115.1425"
"345.45","773.9702","115.1458","115.1458"
"345.46","773.9706","115.1491","115.1491"
"345.47","773.969","115.1525","115.1525"
"345.48","773.9654","115.1558","115.1558"
"345.49","773.9604","115.1591","115.1591"
"345.5","773.955","115.1624","115.1624"
"345.51","773.95","115.1658","115.1658"
"345.52","773.9454","115.1691","115.1691"
"345.53","773.941","115.1724","115.1724"
"345.54","773.936","115.1758","115.1758"
"345.55","773.93","115.1791","115.1791"
"345.56","773.9238","115.1825","115.1825"
"345.57","773.9184","115.1858","115.1858"
"345.58","773.915","115.1891","115.1891"
"345.59","773.9138","115.1925","115.1925"
"345.6","773.916","115.1958","115.1958"
"345.61","773.9212","115.1992","115.1992"
"345.62","773.9296","115.2025","115.2025"
"345.63","773.9406","115.2058","115.2058"
"345.64","773.9528","115.2091","115.2091"
"345.65","773.9638","115.2124","115.2124"
"345.66","773.9728","115.2158","115.2158"
"345.67","773.9778","115.2191","115.2191"
"345.68","773.9784","115.2224","115.2224"
"345.69","773.975","115.2257","115.2257"
"345.7","773.9684","115.2291","115.2291"
"345.71","773.9601","115.2324","115.2324"
"345.72","773.952","115.2357","115.2357"
"345.73","773.943","115.2391","115.2391"
"345.74","773.9324","115.2424","115.2424"
"345.75","773.9212","115.2458","115.2458"
"345.76","773.91","115.2491","115.2491"
"345.77","773.9006","115.2525","115.2525"
"345.78","773.8932","115.2558","115.2558"
"345.79","773.888","115.2592","115.2592"
"345.8","773.8854","115.2625","115.2625"
"345.81","773.8842","115.2658","115.2658"
"345.82","773.8834","115.2692","115.2692"
"345.83","773.8818","115.2725","115.2725"
"345.84","773.8792","115.2758","115.2758"
"345.85","773.8762","115.2791","115.2791"
"345.86","773.8734","115.2825","115.2825"
"345.87","773.873","115.2858","115.2858"
"345.88","773.876","115.2891","115.2891"
"345.89","773.882","115.2924","115.2924"
"345.9","773.8894","115.2958","115.2958"
"345.91","773.8964","115.2991","115.2991"
"345.92","773.903","115.3024","115.3024"
"345.93","773.9096","115.3058","115.3058"
"345.94","773.9154","115.3091","115.3091"
"345.95","773.9198","115.3125","115.3125"
"345.96","773.9226","115.3158","115.3158"
"345.97","773.9232","115.3191","115.3191"
"345.98","773.9218","115.3225","115.3225"
"345.99","773.9193","115.3258","115.3258"
"346","773.9168","115.3291","115.3291"
"346.01","773.9144","115.3325","115.3325"
"346.02","773.9134","115.3358","115.3358"
"346.03","773.9138","115.3391","115.3391"
"346.04","773.9156","115.3425","115.3425"
"346.05","773.919","115.3458","115.3458"
"346.06","773.9224","115.3491","115.3491"
"346.07","773.925","115.3524","115.3524"
"346.08","773.9272","115.3558","115.3558"
"346.09","773.9284","115.3591","115.3591"
"346.1","773.9282","115.3624","115.3624"
"346.11","773.9252","115.3657","115.3657"
"346.12","773.9188","115.3691","115.3691"
"346.13","773.9094","115.3724","115.3724"
"346.14","773.8962","115.3758","115.3758"
"346.15","773.8806","115.3791","115.3791"
"346.16","773.8636","115.3825","115.3825"
"346.17","773.8459","115.3858","115.3858"
"346.18","773.8284","115.3892","115.3892"
"346.19","773.8122","115.3925","115.3925"
"346.2","773.7982","115.3958","115.3958"
"346.21","773.7862","115.3992","115.3992"
"346.22","773.7748","115.4025","115.4025"
"346.23","773.7636","115.4058","115.4058"
"346.24","773.7526","115.4091","115.4091"
"346.25","773.7434","115.4125","115.4125"
"346.26","773.7364","115.4158","115.4158"
"346.27","773.7312","115.4191","115.4191"
"346.28","773.7282","115.4224","115.4224"
"346.29","773.7268","115.4258","115.4258"
"346.3","773.727","115.4291","115.4291"
"346.31","773.7278","115.4324","115.4324"
"346.32","773.729","115.4358","115.4358"
"346.33","773.73","115.4391","115.4391"
"346.34","773.7298","115.4425","115.4425"
"346.35","773.7274","115.4458","115.4458"
"346.36","773.7242","115.4491","115.4491"
"346.37","773.7222","115.4525","115.4525"
"346.38","773.722","115.4558","115.4558"
"346.39","773.7226","115.4592","115.4592"
"346.4","773.7222","115.4625","115.4625"
"346.41","773.72","115.4658","115.4658"
"346.42","773.7148","115.4692","115.4692"
"346.43","773.7062","115.4725","115.4725"
"346.44","773.6956","115.4758","115.4758"
"346.45","773.6834","115.4791","115.4791"
"346.46","773.67","115.4825","115.4825"
"346.47","773.656","115.4858","115.4858"
"346.48","773.6418","115.4891","115.4891"
"346.49","773.626","115.4924","115.4924"
"346.5","773.6088","115.4957","115.4957"
"346.51","773.591","115.4991","115.4991"
"346.52","773.5746","115.5024","115.5024"
"346.53","773.561","115.5058","115.5058"
"346.54","773.551","115.5091","115.5091"
"346.55","773.5448","115.5125","115.5125"
"346.56","773.5416","115.5158","115.5158"
"346.57","773.54","115.5191","115.5191"
"346.58","773.5381","115.5225","115.5225"
"346.59","773.5366","115.5258","115.5258"
"346.6","773.5352","115.5292","115.5292"
"346.61","773.5338","115.5325","115.5325"
"346.62","773.5322","115.5358","115.5358"
"346.63","773.5298","115.5392","115.5392"
"346.64","773.5256","115.5425","115.5425"
"346.65","773.5198","115.5458","115.5458"
"346.66","773.5128","115.5491","115.5491"
"346.67","773.5056","115.5525","115.5525"
"346.68","773.4978","115.5558","115.5558"
"346.69","773.4894","115.5591","115.5591"
"346.7","773.4808","115.5624","115.5624"
"346.71","773.4728","115.5658","115.5658"
"346.72","773.4662","115.5691","115.5691"
"346.73","773.4606","115.5724","115.5724"
"346.74","773.4556","115.5758","115.5758"
"346.75","773.45","115.5791","115.5791"
"346.76","773.4432","115.5825","115.5825"
"346.77","773.435","115.5858","115.5858"
"346.78","773.4261","115.5891","115.5891"
"346.79","773.4192","115.5925","115.5925"
"346.8","773.4158","115.5958","115.5958"
"346.81","773.4168","115.5991","115.5991"
"346.82","773.421","115.6025","115.6025"
"346.83","773.4268","115.6058","115.6058"
"346.84","773.4322","115.6091","115.6091"
"346.85","773.4352","115.6124","115.6124"
"346.86","773.4346","115.6158","115.6158"
"346.87","773.4306","115.6191","115.6191"
"346.88","773.4244","115.6224","115.6224"
"346.89","773.4154","115.6258","115.6258"
"346.9","773.4038","115.6291","115.6291"
"346.91","773.3904","115.6324","115.6324"
"346.92","773.3774","115.6357","115.6357"
"346.93","773.3662","115.6391","115.6391"
"346.94","773.3574","115.6424","115.6424"
"346.95","773.3506","115.6458","115.6458"
"346.96","773.3456","115.6491","115.6491"
"346.97","773.3414","115.6525","115.6525"
"346.98","773.3372","115.6558","115.6558"
"346.99","773.3322","115.6592","115.6592"
"347","773.3258","115.6625","115.6625"
"347.01","773.3176","115.6658","115.6658"
"347.02","773.3062","115.6692","115.6692"
"347.03","773.292","115.6725","115.6725"
"347.04","773.2766","115.6758","115.6758"
"347.05","773.2606","115.6791","115.6791"
"347.06","773.244","115.6825","115.6825"
"347.07","773.2268","115.6858","115.6858"
"347.08","773.2096","115.6891","115.6891"
"347.09","773.194","115.6925","115.6925"
"347.1","773.1806","115.6958","115.6958"
"347.11","773.1698","115.6991","115.6991"
"347.12","773.1612","115.7024","115.7024"
"347.13","773.1546","115.7058","115.7058"
"347.14","773.1484","115.7091","115.7091"
"347.15","773.142","115.7125","115.7125"
"347.16","773.1358","115.7158","115.7158"
"347.17","773.1313","115.7191","115.7191"
"347.18","773.129","115.7225","115.7225"
"347.19","773.1284","115.7258","115.7258"
"347.2","773.128","115.7291","115.7291"
"347.21","773.127","115.7325","115.7325"
"347.22","773.1242","115.7358","115.7358"
"347.23","773.1194","115.7391","115.7391"
"347.24","773.1134","115.7425","115.7425"
"347.25","773.1064","115.7458","115.7458"
"347.26","773.0986","115.7491","115.7491"
"347.27","773.0902","115.7524","115.7524"
"347.28","773.0818","115.7558","115.7558"
"347.29","773.0736","115.7591","115.7591"
"347.3","773.0654","115.7624","115.7624"
"347.31","773.0573","115.7657","115.7657"
"347.32","773.0497","115.7691","115.7691"
"347.33","773.0438","115.7724","115.7724"
"347.34","773.0388","115.7758","115.7758"
"347.35","773.035","115.7791","115.7791"
"347.36","773.0324","115.7825","115.7825"
"347.37","773.0312","115.7858","115.7858"
"347.38","773.0316","115.7892","115.7892"
"347.39","773.0334","115.7925","115.7925"
"347.4","773.0372","115.7959","115.7959"
"347.41","773.0421","115.7992","115.7992"
"347.42","773.0458","115.8025","115.8025"
"347.43","773.0468","115.8058","115.8058"
"347.44","773.0436","115.8092","115.8092"
"347.45","773.036","115.8125","115.8125"
"347.46","773.0228","115.8158","115.8158"
"347.47","773.0038","115.8191","115.8191"
"347.48","772.9806","115.8224","115.8224"
"347.49","772.9548","115.8258","115.8258"
"347.5","772.9288","115.8291","115.8291"
"347.51","772.9044","115.8324","115.8324"
"347.52","772.8826","115.8358","115.8358"
"347.53","772.8638","115.8391","115.8391"
"347.54","772.8486","115.8425","115.8425"
"347.55","772.8368","115.8458","115.8458"
"347.56","772.8284","115.8491","115.8491"
"347.57","772.823","115.8525","115.8525"
"347.58","772.8198","115.8558","115.8558"
"347.59","772.8182","115.8591","115.8591"
"347.6","772.8181","115.8625","115.8625"
"347.61","772.8182","115.8658","115.8658"
"347.62","772.8186","115.8691","115.8691"
"347.63","772.8184","115.8725","115.8725"
"347.64","772.8186","115.8758","115.8758"
"347.65","772.8194","115.8791","115.8791"
"347.66","772.8204","115.8824","115.8824"
"347.67","772.8204","115.8857","115.8857"
"347.68","772.8178","115.8891","115.8891"
"347.69","772.8112","115.8924","115.8924"
"347.7","772.8008","115.8957","115.8957"
"347.71","772.7874","115.8991","115.8991"
"347.72","772.7718","115.9024","115.9024"
"347.73","772.7548","115.9058","115.9058"
"347.74","772.7372","115.9091","115.9091"
"347.75","772.7198","115.9125","115.9125"
"347.76","772.704","115.9158","115.9158"
"347.77","772.6906","115.9192","115.9192"
"347.78","772.6812","115.9225","115.9225"
"347.79","772.6756","115.9258","115.9258"
"347.8","772.6746","115.9292","115.9292"
"347.81","772.6783","115.9325","115.9325"
"347.82","772.6854","115.9358","115.9358"
"347.83","772.6932","115.9392","115.9392"
"347.84","772.6998","115.9425","115.9425"
"347.85","772.7036","115.9458","115.9458"
"347.86","772.7038","115.9491","115.9491"
"347.87","772.7004","115.9525","115.9525"
"347.88","772.6936","115.9558","115.9558"
"347.89","772.6844","115.9591","115.9591"
"347.9","772.6742","115.9624","115.9624"
"347.91","772.6636","115.9658","115.9658"
"347.92","772.6526","115.9691","115.9691"
"347.93","772.6424","115.9724","115.9724"
"347.94","772.6334","115.9758","115.9758"
"347.95","772.627","115.9791","115.9791"
"347.96","772.6234","115.9825","115.9825"
"347.97","772.6218","115.9858","115.9858"
"347.98","772.6208","115.9891","115.9891"
"347.99","772.6188","115.9925","115.9925"
"348","772.6156","115.9958","115.9958"
"348.01","772.6114","115.9991","115.9991"
"348.02","772.6074","116.0025","116.0025"
"348.03","772.6048","116.0058","116.0058"
"348.04","772.6038","116.0091","116.0091"
"348.05","772.6034","116.0125","116.0125"
"348.06","772.6036","116.0158","116.0158"
"348.07","772.6032","116.0191","116.0191"
"348.08","772.6008","116.0224","116.0224"
"348.09","772.5956","116.0257","116.0257"
"348.1","772.5872","116.0291","116.0291"
"348.11","772.576","116.0324","116.0324"
"348.12","772.5634","116.0358","116.0358"
"348.13","772.5508","116.0391","116.0391"
"348.14","772.5385","116.0424","116.0424"
"348.15","772.5252","116.0458","116.0458"
"348.16","772.511","116.0491","116.0491"
"348.17","772.4976","116.0525","116.0525"
"348.18","772.4856","116.0558","116.0558"
"348.19","772.4758","116.0592","116.0592"
"348.2","772.468","116.0625","116.0625"
"348.21","772.4614","116.0658","116.0658"
"348.22","772.4546","116.0692","116.0692"
"348.23","772.4468","116.0725","116.0725"
"348.24","772.4376","116.0758","116.0758"
"348.25","772.4268","116.0791","116.0791"
"348.26","772.4146","116.0825","116.0825"
"348.27","772.4018","116.0858","116.0858"
"348.28","772.388","116.0891","116.0891"
"348.29","772.3738","116.0924","116.0924"
"348.3","772.3594","116.0958","116.0958"
"348.31","772.3456","116.0991","116.0991"
"348.32","772.333","116.1024","116.1024"
"348.33","772.3218","116.1058","116.1058"
"348.34","772.3118","116.1091","116.1091"
"348.35","772.3032","116.1125","116.1125"
"348.36","772.296","116.1158","116.1158"
"348.37","772.2886","116.1191","116.1191"
"348.38","772.2802","116.1225","116.1225"
"348.39","772.27","116.1258","116.1258"
"348.4","772.2576","116.1291","116.1291"
"348.41","772.2418","116.1325","116.1325"
"348.42","772.2238","116.1358","116.1358"
"348.43","772.2046","116.1392","116.1392"
"348.44","772.1864","116.1425","116.1425"
"348.45","772.1702","116.1458","116.1458"
"348.46","772.1568","116.1491","116.1491"
"348.47","772.1462","116.1524","116.1524"
"348.48","772.138","116.1558","116.1558"
"348.49","772.1316","116.1591","116.1591"
"348.5","772.1272","116.1624","116.1624"
"348.51","772.1246","116.1657","116.1657"
"348.52","772.1232","116.1691","116.1691"
"348.53","772.1232","116.1724","116.1724"
"348.54","772.1241","116.1758","116.1758"
"348.55","772.1262","116.1791","116.1791"
"348.56","772.1286","116.1825","116.1825"
"348.57","772.1296","116.1858","116.1858"
"348.58","772.127","116.1891","116.1891"
"348.59","772.1204","116.1925","116.1925"
"348.6","772.11","116.1958","116.1958"
"348.61","772.0962","116.1992","116.1992"
"348.62","772.08","116.2025","116.2025"
"348.63","772.0638","116.2058","116.2058"
"348.64","772.0486","116.2092","116.2092"
"348.65","772.036","116.2125","116.2125"
"348.66","772.0264","116.2158","116.2158"
"348.67","772.0194","116.2191","116.2191"
"348.68","772.0142","116.2225","116.2225"
"348.69","772.0106","116.2258","116.2258"
"348.7","772.008","116.2291","116.2291"
"348.71","772.0064","116.2324","116.2324"
"348.72","772.0056","116.2358","116.2358"
"348.73","772.0052","116.2391","116.2391"
"348.74","772.0024","116.2425","116.2425"
"348.75","771.9956","116.2458","116.2458"
"348.76","771.9858","116.2491","116.2491"
"348.77","771.974","116.2525","116.2525"
"348.78","771.9626","116.2558","116.2558"
"348.79","771.9526","116.2591","116.2591"
"348.8","771.9442","116.2625","116.2625"
"348.81","771.9366","116.2658","116.2658"
"348.82","771.93","116.2691","116.2691"
"348.83","771.9244","116.2725","116.2725"
"348.84","771.9196","116.2758","116.2758"
"348.85","771.9144","116.2791","116.2791"
"348.86","771.9082","116.2824","116.2824"
"348.87","771.9014","116.2858","116.2858"
"348.88","771.894","116.2891","116.2891"
"348.89","771.8872","116.2924","116.2924"
"348.9","771.8812","116.2957","116.2957"
"348.91","771.875","116.2991","116.2991"
"348.92","771.8678","116.3024","116.3024"
"348.93","771.8598","116.3058","116.3058"
"348.94","771.8518","116.3091","116.3091"
"348.95","771.8436","116.3125","116.3125"
"348.96","771.835","116.3158","116.3158"
"348.97","771.8246","116.3191","116.3191"
"348.98","771.8124","116.3225","116.3225"
"348.99","771.7986","116.3258","116.3258"
"349","771.7838","116.3292","116.3292"
"349.01","771.7682","116.3325","116.3325"
"349.02","771.7524","116.3358","116.3358"
"349.03","771.7368","116.3392","116.3392"
"349.04","771.7218","116.3425","116.3425"
"349.05","771.7082","116.3458","116.3458"
"349.06","771.6972","116.3491","116.3491"
"349.07","771.688","116.3525","116.3525"
"349.08","771.6812","116.3558","116.3558"
"349.09","771.6776","116.3591","116.3591"
