"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"1.39","456.6222","0.02291667","0.0026118","0.0052236","0.04166667","1.39","919.9974","0.02305833","0.0033522","0.0067044","0.04192425","1.39","885.1744","0.02294167","0.0033319","0.0066638","0.04171212"
"1.4","459.0406","0.02308333","0.0026305","0.005261","0.0419697","1.4","922.7698","0.023225","0.0033727","0.0067454","0.04222728","1.4","887.9564","0.02310833","0.0033567","0.0067134","0.04201515"
"1.41","461.4542","0.02325","0.00265","0.0053","0.04227273","1.41","925.5416","0.02339167","0.003395","0.00679","0.04253031","1.41","890.7382","0.023275","0.0033817","0.0067634","0.04231818"
"1.42","463.8632","0.02340833","0.0026707","0.0053414","0.04256061","1.42","928.312","0.02355833","0.0034188","0.0068376","0.04283333","1.42","893.519","0.02344167","0.003407","0.006814001","0.04262121"
"1.43","466.269","0.02358333","0.0026926","0.0053852","0.04287879","1.43","931.0806","0.023725","0.0034445","0.006889001","0.04313637","1.43","896.2992","0.02360833","0.0034328","0.0068656","0.04292424"
"1.44","468.6716","0.02375","0.0027148","0.0054296","0.04318182","1.44","933.8486","0.02389167","0.0034726","0.0069452","0.04343939","1.44","899.0788","0.023775","0.0034587","0.0069174","0.04322727"
"1.45","471.0708","0.02391667","0.0027365","0.005473","0.04348485","1.45","936.6168","0.02405833","0.0035028","0.0070056","0.04374243","1.45","901.8586","0.02394167","0.0034847","0.0069694","0.0435303"
"1.46","473.4658","0.02408333","0.0027572","0.0055144","0.04378788","1.46","939.386","0.024225","0.0035343","0.0070686","0.04404546","1.46","904.6386","0.02410833","0.0035105","0.007021","0.04383333"
"1.47","475.8562","0.02425","0.0027765","0.005553","0.04409091","1.47","942.1572","0.02439167","0.0035662","0.0071324","0.04434848","1.47","907.4192","0.024275","0.0035355","0.007071","0.04413637"
"1.48","478.2426","0.02441667","0.002795","0.00559","0.04439394","1.48","944.9306","0.02455833","0.0035975","0.007195","0.04465152","1.48","910.1984","0.02444167","0.0035595","0.007119","0.04443939"
"1.49","480.6252","0.02458333","0.0028133","0.0056266","0.04469697","1.49","947.7046","0.024725","0.0036282","0.0072564","0.04495455","1.49","912.9752","0.02460833","0.0035829","0.0071658","0.04474243"
"1.5","483.0026","0.02475","0.0028316","0.0056632","0.045","1.5","950.4792","0.02489167","0.0036592","0.0073184","0.04525758","1.5","915.7484","0.024775","0.0036064","0.0072128","0.04504546"
"1.51","485.3724","0.02491667","0.00285","0.0057","0.04530303","1.51","953.2552","0.02505833","0.0036909","0.0073818","0.04556061","1.51","918.5196","0.02494167","0.0036304","0.007260799","0.04534848"
"1.52","487.7344","0.02508333","0.0028687","0.0057374","0.04560606","1.52","956.0328","0.025225","0.0037226","0.0074452","0.04586364","1.52","921.289","0.02510833","0.0036553","0.0073106","0.04565151"
"1.53","490.0888","0.02525","0.0028879","0.0057758","0.04590909","1.53","958.8116","0.02539167","0.0037539","0.0075078","0.04616667","1.53","924.0568","0.025275","0.0036809","0.0073618","0.04595454"
"1.54","492.4364","0.02541667","0.0029077","0.0058154","0.04621212","1.54","961.5912","0.02555833","0.0037848","0.0075696","0.0464697","1.54","926.8228","0.02544167","0.0037073","0.007414599","0.04625757"
"1.55","494.7774","0.02558333","0.0029274","0.0058548","0.04651515","1.55","964.3698","0.025725","0.0038154","0.0076308","0.04677273","1.55","929.5862","0.02560833","0.0037347","0.0074694","0.0465606"
"1.56","497.1136","0.02575","0.0029464","0.0058928","0.04681818","1.56","967.1458","0.02589167","0.003846","0.007692","0.04707576","1.56","932.3466","0.02576667","0.0037637","0.0075274","0.04684849"
"1.57","499.4454","0.02591667","0.0029647","0.0059294","0.04712122","1.57","969.9178","0.02605833","0.0038767","0.0077534","0.04737879","1.57","935.1042","0.02593333","0.0037942","0.007588401","0.04715151"
"1.58","501.7728","0.02608333","0.0029826","0.0059652","0.04742424","1.58","972.687","0.026225","0.0039073","0.0078146","0.04768182","1.58","937.8592","0.02610833","0.0038259","0.0076518","0.0474697"
"1.59","504.096","0.02624167","0.0030003","0.0060006","0.04771212","1.59","975.454","0.02639167","0.0039374","0.0078748","0.04798485","1.59","940.6136","0.026275","0.0038582","0.007716401","0.04777273"
"1.6","506.4156","0.02640833","0.0030176","0.0060352","0.04801515","1.6","978.2186","0.02655833","0.0039664","0.0079328","0.04828788","1.6","943.369","0.02644167","0.0038907","0.0077814","0.04807576"
"1.61","508.7316","0.02658333","0.0030348","0.0060696","0.04833334","1.61","980.9814","0.026725","0.0039937","0.0079874","0.04859091","1.61","946.1256","0.0266","0.003923","0.007846","0.04836364"
"1.62","511.0434","0.02675","0.0030525","0.006105","0.04863636","1.62","983.7426","0.02689167","0.0040193","0.0080386","0.04889394","1.62","948.8828","0.026775","0.0039546","0.0079092","0.04868182"
"1.63","513.3518","0.02691667","0.0030709","0.0061418","0.0489394","1.63","986.5022","0.02705833","0.0040436","0.0080872","0.04919697","1.63","951.6402","0.02694167","0.0039852","0.0079704","0.04898485"
"1.64","515.658","0.027075","0.0030896","0.0061792","0.04922727","1.64","989.2622","0.027225","0.0040671","0.0081342","0.0495","1.64","954.3976","0.02710833","0.0040146","0.0080292","0.04928788"
"1.65","517.9624","0.02725","0.0031081","0.0062162","0.04954546","1.65","992.0246","0.02739167","0.0040909","0.0081818","0.04980303","1.65","957.154","0.02726667","0.0040431","0.0080862","0.04957576"
"1.66","520.265","0.02741667","0.0031259","0.0062518","0.04984849","1.66","994.7898","0.02755833","0.0041157","0.0082314","0.05010606","1.66","959.9088","0.02744167","0.0040712","0.0081424","0.04989394"
"1.67","522.5656","0.027575","0.0031429","0.0062858","0.05013636","1.67","997.5576","0.027725","0.0041416","0.0082832","0.05040909","1.67","962.6614","0.02760833","0.0040993","0.0081986","0.05019697"
"1.68","524.8624","0.02775","0.0031593","0.0063186","0.05045455","1.68","1000.328","0.02789167","0.0041693","0.0083386","0.05071212","1.68","965.4116","0.027775","0.0041274","0.0082548","0.0505"
"1.69","527.1544","0.02791667","0.0031761","0.0063522","0.05075758","1.69","1003.098","0.02805833","0.0041986","0.0083972","0.05101515","1.69","968.16","0.02794167","0.0041548","0.0083096","0.05080303"
"1.7","529.4414","0.02808333","0.0031938","0.0063876","0.05106061","1.7","1005.867","0.028225","0.0042292","0.0084584","0.05131818","1.7","970.906","0.0281","0.0041814","0.0083628","0.05109091"
"1.71","531.7234","0.02825","0.0032128","0.0064256","0.05136363","1.71","1008.635","0.02839167","0.0042609","0.0085218","0.05162121","1.71","973.6498","0.028275","0.0042069","0.0084138","0.05140909"
"1.72","534.0018","0.02841667","0.0032328","0.0064656","0.05166667","1.72","1011.402","0.02855833","0.0042931","0.0085862","0.05192424","1.72","976.3928","0.02844167","0.0042317","0.0084634","0.05171212"
"1.73","536.2791","0.02858333","0.0032533","0.0065066","0.0519697","1.73","1014.169","0.028725","0.0043249","0.0086498","0.05222727","1.73","979.1358","0.0286","0.0042565","0.008513","0.052"
"1.74","538.5558","0.02875","0.0032736","0.0065472","0.05227273","1.74","1016.934","0.02889167","0.0043557","0.0087114","0.05253031","1.74","981.8792","0.02876667","0.0042818","0.0085636","0.05230303"
"1.75","540.8316","0.02891667","0.0032936","0.0065872","0.05257576","1.75","1019.7","0.02905833","0.0043861","0.0087722","0.05283334","1.75","984.6232","0.02894167","0.0043084","0.0086168","0.05262121"
"1.76","543.1038","0.02908333","0.0033136","0.006627201","0.05287879","1.76","1022.466","0.029225","0.0044169","0.0088338","0.05313636","1.76","987.3694","0.02910833","0.0043363","0.0086726","0.05292425"
"1.77","545.3708","0.02925","0.0033338","0.0066676","0.05318182","1.77","1025.231","0.02939167","0.0044482","0.0088964","0.05343939","1.77","990.119","0.029275","0.0043658","0.0087316","0.05322728"
"1.78","547.6332","0.02941667","0.003354","0.006708","0.05348485","1.78","1027.994","0.02955833","0.0044796","0.0089592","0.05374243","1.78","992.872","0.02944167","0.0043964","0.0087928","0.0535303"
"1.79","549.892","0.02958333","0.0033736","0.0067472","0.05378788","1.79","1030.754","0.029725","0.0045108","0.0090216","0.05404545","1.79","995.6272","0.02960833","0.0044274","0.0088548","0.05383333"
"1.8","552.148","0.02975","0.0033924","0.0067848","0.05409091","1.8","1033.51","0.02989167","0.0045411","0.0090822","0.05434849","1.8","998.3818","0.029775","0.0044579","0.0089158","0.05413637"
"1.81","554.4016","0.02990833","0.0034106","0.0068212","0.05437879","1.81","1036.26","0.03005833","0.0045701","0.0091402","0.05465152","1.81","1001.134","0.02994167","0.0044871","0.0089742","0.0544394"
"1.82","556.6528","0.03008333","0.0034285","0.006857","0.05469697","1.82","1039.008","0.030225","0.0045975","0.009195","0.05495454","1.82","1003.882","0.03010833","0.0045147","0.0090294","0.05474243"
"1.83","558.9026","0.03025","0.0034463","0.0068926","0.055","1.83","1041.754","0.03039167","0.0046233","0.0092466","0.05525757","1.83","1006.627","0.030275","0.004541","0.009082","0.05504546"
"1.84","561.151","0.03041667","0.0034637","0.0069274","0.05530303","1.84","1044.5","0.03055833","0.0046474","0.0092948","0.0555606","1.84","1009.371","0.03044167","0.0045664","0.0091328","0.05534849"
"1.85","563.3982","0.03058333","0.0034807","0.006961401","0.05560606","1.85","1047.245","0.030725","0.0046702","0.0093404","0.05586364","1.85","1012.115","0.03060833","0.0045915","0.009183","0.05565152"
"1.86","565.6442","0.03075","0.0034977","0.006995399","0.05590909","1.86","1049.991","0.03089167","0.0046918","0.0093836","0.05616667","1.86","1014.859","0.030775","0.0046172","0.0092344","0.05595455"
"1.87","567.8898","0.03091667","0.003515","0.00703","0.05621212","1.87","1052.739","0.03105833","0.0047126","0.0094252","0.0564697","1.87","1017.604","0.03093333","0.0046437","0.0092874","0.05624242"
"1.88","570.1357","0.031075","0.0035332","0.0070664","0.0565","1.88","1055.488","0.031225","0.0047331","0.0094662","0.05677272","1.88","1020.347","0.03110833","0.0046707","0.0093414","0.05656061"
"1.89","572.3826","0.03125","0.0035524","0.0071048","0.05681818","1.89","1058.239","0.03139167","0.0047535","0.009507","0.05707575","1.89","1023.088","0.031275","0.0046981","0.0093962","0.05686364"
"1.9","574.6295","0.03140833","0.0035728","0.0071456","0.05710606","1.9","1060.991","0.03155833","0.004774","0.009548","0.05737879","1.9","1025.828","0.03144167","0.0047253","0.0094506","0.05716666"
"1.91","576.8744","0.03158334","0.0035943","0.0071886","0.05742424","1.91","1063.744","0.031725","0.004795","0.00959","0.05768182","1.91","1028.566","0.0316","0.0047518","0.0095036","0.05745455"
"1.92","579.116","0.03175","0.0036165","0.007232999","0.05772727","1.92","1066.497","0.03189167","0.0048167","0.0096334","0.05798485","1.92","1031.305","0.031775","0.0047777","0.0095554","0.05777273"
"1.93","581.352","0.03191667","0.0036384","0.0072768","0.0580303","1.93","1069.248","0.03205833","0.0048396","0.0096792","0.05828788","1.93","1034.043","0.03194167","0.0048034","0.0096068","0.05807576"
"1.94","583.5828","0.03208333","0.0036598","0.007319599","0.05833333","1.94","1071.998","0.032225","0.0048638","0.0097276","0.05859091","1.94","1036.783","0.03210833","0.0048295","0.009659","0.05837879"
"1.95","585.8094","0.03225","0.0036804","0.0073608","0.05863637","1.95","1074.746","0.03239167","0.00489","0.00978","0.05889394","1.95","1039.524","0.032275","0.0048563","0.0097126","0.05868182"
"1.96","588.0324","0.03241667","0.0037007","0.007401399","0.05893939","1.96","1077.492","0.03255833","0.0049187","0.0098374","0.05919697","1.96","1042.266","0.03244167","0.0048838","0.0097676","0.05898485"
"1.97","590.2518","0.03258333","0.0037211","0.0074422","0.05924242","1.97","1080.236","0.032725","0.0049489","0.0098978","0.0595","1.97","1045.011","0.03260833","0.0049119","0.0098238","0.05928788"
"1.98","592.4692","0.03274167","0.0037412","0.0074824","0.0595303","1.98","1082.98","0.03289167","0.0049799","0.0099598","0.05980304","1.98","1047.759","0.032775","0.0049403","0.0098806","0.05959091"
"1.99","594.6856","0.03291667","0.0037602","0.0075204","0.05984849","1.99","1085.725","0.03305833","0.0050114","0.0100228","0.06010606","1.99","1050.508","0.03294167","0.0049687","0.0099374","0.05989394"
"2","596.9012","0.03308333","0.0037781","0.0075562","0.06015152","2","1088.471","0.033225","0.0050435","0.010087","0.06040909","2","1053.259","0.0331","0.0049969","0.0099938","0.06018182"
"2.01","599.1158","0.03325","0.0037955","0.007591","0.06045455","2.01","1091.215","0.03339167","0.0050759","0.0101518","0.06071212","2.01","1056.011","0.033275","0.0050243","0.0100486","0.0605"
"2.02","601.3288","0.03340833","0.0038129","0.0076258","0.06074242","2.02","1093.958","0.03355834","0.0051074","0.0102148","0.06101516","2.02","1058.763","0.03344167","0.0050501","0.0101002","0.06080303"
"2.03","603.5404","0.03358333","0.0038302","0.0076604","0.0610606","2.03","1096.699","0.03371667","0.0051376","0.0102752","0.06130303","2.03","1061.515","0.03360833","0.0050742","0.0101484","0.06110606"
"2.04","605.7508","0.03375","0.0038473","0.0076946","0.06136364","2.04","1099.436","0.03389167","0.0051666","0.0103332","0.06162122","2.04","1064.266","0.033775","0.0050972","0.0101944","0.06140909"
"2.05","607.9597","0.03391667","0.0038631","0.0077262","0.06166667","2.05","1102.169","0.03405833","0.0051944","0.0103888","0.06192424","2.05","1067.016","0.03394167","0.0051195","0.010239","0.06171212"
"2.06","610.1656","0.03408333","0.003877","0.007754","0.0619697","2.06","1104.899","0.034225","0.0052214","0.0104428","0.06222728","2.06","1069.768","0.03410833","0.0051414","0.0102828","0.06201515"
"2.07","612.3676","0.03425","0.0038895","0.007779","0.06227273","2.07","1107.629","0.03439167","0.005248","0.010496","0.06253031","2.07","1072.522","0.034275","0.0051636","0.0103272","0.06231818"
"2.08","614.565","0.03441667","0.0039017","0.0078034","0.06257576","2.08","1110.36","0.03455833","0.0052748","0.0105496","0.06283334","2.08","1075.279","0.03443334","0.0051869","0.0103738","0.06260607"
"2.09","616.7586","0.03458333","0.0039146","0.0078292","0.06287879","2.09","1113.092","0.034725","0.0053022","0.0106044","0.06313636","2.09","1078.038","0.03460833","0.0052116","0.0104232","0.06292424"
"2.1","618.9486","0.03475","0.0039295","0.007859","0.06318182","2.1","1115.824","0.03489167","0.0053301","0.0106602","0.0634394","2.1","1080.799","0.034775","0.0052382","0.0104764","0.06322727"
"2.11","621.1356","0.03491667","0.0039468","0.0078936","0.06348485","2.11","1118.554","0.03505833","0.0053585","0.010717","0.06374242","2.11","1083.558","0.03494167","0.0052663","0.0105326","0.0635303"
"2.12","623.321","0.03508333","0.0039658","0.0079316","0.06378789","2.12","1121.28","0.035225","0.0053869","0.0107738","0.06404545","2.12","1086.313","0.03510834","0.0052955","0.010591","0.06383334"
"2.13","625.5062","0.03525","0.0039857","0.0079714","0.06409092","2.13","1124.001","0.03539167","0.0054156","0.0108312","0.06434848","2.13","1089.062","0.035275","0.0053251","0.0106502","0.06413637"
"2.14","627.692","0.03541667","0.0040057","0.0080114","0.06439394","2.14","1126.72","0.03555834","0.0054445","0.010889","0.06465152","2.14","1091.805","0.03544167","0.0053549","0.0107098","0.06443939"
"2.15","629.8768","0.03558333","0.0040258","0.0080516","0.06469697","2.15","1129.438","0.035725","0.0054738","0.0109476","0.06495455","2.15","1094.542","0.03560833","0.0053852","0.0107704","0.06474242"
"2.16","632.0596","0.03575","0.0040463","0.0080926","0.065","2.16","1132.156","0.03589167","0.0055035","0.011007","0.06525757","2.16","1097.275","0.03576667","0.0054156","0.0108312","0.06503031"
"2.17","634.2382","0.03591667","0.0040678","0.0081356","0.06530303","2.17","1134.877","0.03605833","0.0055336","0.0110672","0.0655606","2.17","1100.007","0.03594167","0.0054454","0.0108908","0.06534849"
"2.18","636.4116","0.03608333","0.0040901","0.0081802","0.06560606","2.18","1137.6","0.036225","0.0055645","0.011129","0.06586364","2.18","1102.737","0.03610833","0.0054744","0.0109488","0.06565152"
"2.19","638.5788","0.03625","0.0041123","0.0082246","0.06590909","2.19","1140.325","0.03639167","0.0055954","0.0111908","0.06616667","2.19","1105.468","0.036275","0.0055026","0.0110052","0.06595454"
"2.2","640.7406","0.03641667","0.0041333","0.0082666","0.06621213","2.2","1143.05","0.03655833","0.0056261","0.0112522","0.0664697","2.2","1108.2","0.03644167","0.0055302","0.0110604","0.06625758"
"2.21","642.8982","0.03658333","0.0041525","0.008305","0.06651515","2.21","1145.777","0.036725","0.005656","0.011312","0.06677273","2.21","1110.933","0.03660833","0.0055575","0.011115","0.0665606"
"2.22","645.0532","0.03675","0.0041692","0.0083384","0.06681818","2.22","1148.503","0.03689167","0.0056845","0.011369","0.06707575","2.22","1113.668","0.036775","0.0055861","0.0111722","0.06686363"
"2.23","647.2068","0.03691667","0.0041835","0.008367","0.06712121","2.23","1151.228","0.03705833","0.0057119","0.0114238","0.06737879","2.23","1116.403","0.03694167","0.0056169","0.0112338","0.06716666"
"2.24","649.3606","0.03709167","0.0041961","0.0083922","0.06743939","2.24","1153.952","0.037225","0.005739","0.011478","0.06768182","2.24","1119.137","0.03710833","0.0056495","0.011299","0.06746969"
