"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"3.33","367.1422","0.04701667","0.0065795","0.0065795","0.026318","0.026318"
"3.34","367.515","0.04718333","0.0065941","0.0065941","0.0263764","0.0263764"
"3.35","367.8874","0.04735","0.0066089","0.0066089","0.0264356","0.0264356"
"3.36","368.258","0.04751667","0.0066241","0.0066241","0.0264964","0.0264964"
"3.37","368.625","0.04768333","0.0066396","0.0066396","0.0265584","0.0265584"
"3.38","368.988","0.04785","0.0066546","0.0066546","0.0266184","0.0266184"
"3.39","369.3466","0.04801667","0.0066691","0.0066691","0.0266764","0.0266764"
"3.4","369.7008","0.04818333","0.0066827","0.0066827","0.0267308","0.0267308"
"3.41","370.0536","0.04835","0.006695","0.006695","0.02678","0.02678"
"3.42","370.4074","0.04851667","0.0067062","0.0067062","0.0268248","0.0268248"
"3.43","370.7636","0.04868333","0.0067162","0.0067162","0.0268648","0.0268648"
"3.44","371.1228","0.04885833","0.0067257","0.0067257","0.0269028","0.0269028"
"3.45","371.4834","0.04901667","0.006735","0.006735","0.02694","0.02694"
"3.46","371.8434","0.04918334","0.0067447","0.0067447","0.0269788","0.0269788"
"3.47","372.2014","0.04935","0.006755","0.006755","0.02702","0.02702"
"3.48","372.5568","0.04951667","0.0067656","0.0067656","0.0270624","0.0270624"
"3.49","372.9088","0.04968333","0.0067767","0.0067767","0.0271068","0.0271068"
"3.5","373.2584","0.04985","0.006788","0.006788","0.027152","0.027152"
"3.51","373.6064","0.05001667","0.0067996","0.0067996","0.0271984","0.0271984"
"3.52","373.9536","0.05018333","0.0068113","0.0068113","0.0272452","0.0272452"
"3.53","374.3","0.05035","0.0068228","0.0068228","0.0272912","0.0272912"
"3.54","374.646","0.05051667","0.0068345","0.0068345","0.027338","0.027338"
"3.55","374.993","0.05068333","0.0068467","0.0068467","0.0273868","0.0273868"
"3.56","375.343","0.05085","0.0068596","0.0068596","0.0274384","0.0274384"
"3.57","375.6958","0.05101667","0.0068731","0.0068731","0.0274924","0.0274924"
"3.58","376.0504","0.05118334","0.0068869","0.0068869","0.0275476","0.0275476"
"3.59","376.4064","0.05135","0.0069002","0.0069002","0.0276008","0.0276008"
"3.6","376.7644","0.05151667","0.0069127","0.0069127","0.0276508","0.0276508"
"3.61","377.1252","0.05168333","0.0069247","0.0069247","0.0276988","0.0276988"
"3.62","377.4896","0.05185","0.0069368","0.0069368","0.0277472","0.0277472"
"3.63","377.8578","0.05201667","0.006949","0.006949","0.027796","0.027796"
"3.64","378.2296","0.05218333","0.0069612","0.0069612","0.0278448","0.0278448"
"3.65","378.604","0.05235","0.0069737","0.0069737","0.0278948","0.0278948"
"3.66","378.9802","0.05251667","0.0069863","0.0069863","0.0279452","0.0279452"
"3.67","379.3574","0.05268333","0.0069992","0.0069992","0.0279968","0.0279968"
"3.68","379.7338","0.05285","0.0070122","0.0070122","0.0280488","0.0280488"
"3.69","380.1086","0.05301667","0.0070252","0.0070252","0.0281008","0.0281008"
"3.7","380.481","0.05318333","0.0070375","0.0070375","0.02815","0.02815"
"3.71","380.8512","0.05335","0.0070488","0.0070488","0.0281952","0.0281952"
"3.72","381.2196","0.05351667","0.0070592","0.0070592","0.0282368","0.0282368"
"3.73","381.5864","0.05368333","0.0070687","0.0070687","0.0282748","0.0282748"
"3.74","381.9518","0.05385","0.0070775","0.0070775","0.02831","0.02831"
"3.75","382.317","0.05401667","0.0070859","0.0070859","0.0283436","0.0283436"
"3.76","382.6824","0.05418333","0.0070941","0.0070941","0.0283764","0.0283764"
"3.77","383.0482","0.05435","0.0071029","0.0071029","0.0284116","0.0284116"
"3.78","383.4142","0.05451667","0.0071126","0.0071126","0.0284504","0.0284504"
"3.79","383.7804","0.05468334","0.0071234","0.0071234","0.0284936","0.0284936"
"3.8","384.1466","0.05485","0.0071353","0.0071353","0.0285412","0.0285412"
"3.81","384.5122","0.05501667","0.0071481","0.0071481","0.0285924","0.0285924"
"3.82","384.8766","0.05518333","0.0071611","0.0071611","0.0286444","0.0286444"
"3.83","385.2396","0.05535","0.0071738","0.0071738","0.0286952","0.0286952"
"3.84","385.6016","0.05551667","0.0071863","0.0071863","0.0287452","0.0287452"
"3.85","385.9624","0.05568333","0.0071985","0.0071985","0.028794","0.028794"
"3.86","386.3216","0.05585","0.0072107","0.0072107","0.0288428","0.0288428"
"3.87","386.6784","0.05601667","0.0072232","0.0072232","0.0288928","0.0288928"
"3.88","387.032","0.05618333","0.007237","0.007237","0.028948","0.028948"
"3.89","387.3832","0.05635","0.0072527","0.0072527","0.0290108","0.0290108"
"3.9","387.7342","0.05651667","0.0072699","0.0072699","0.0290796","0.0290796"
"3.91","388.0854","0.05668334","0.007288","0.007288","0.029152","0.029152"
"3.92","388.4372","0.05685","0.0073061","0.0073061","0.0292244","0.0292244"
"3.93","388.7906","0.05701667","0.0073242","0.0073242","0.0292968","0.0292968"
"3.94","389.1466","0.05718333","0.0073423","0.0073423","0.0293692","0.0293692"
"3.95","389.5064","0.05735","0.0073607","0.0073607","0.0294428","0.0294428"
"3.96","389.8694","0.05751667","0.0073794","0.0073794","0.0295176","0.0295176"
"3.97","390.2338","0.05768333","0.0073982","0.0073982","0.0295928","0.0295928"
"3.98","390.5994","0.05785","0.007416","0.007416","0.029664","0.029664"
"3.99","390.9674","0.05801667","0.0074317","0.0074317","0.0297268","0.0297268"
"4","391.3388","0.05818333","0.0074453","0.0074453","0.0297812","0.0297812"
"4.01","391.7134","0.05835","0.0074573","0.0074573","0.0298292","0.0298292"
"4.02","392.0914","0.05851667","0.0074681","0.0074681","0.0298724","0.0298724"
"4.03","392.4722","0.05868334","0.0074776","0.0074776","0.0299104","0.0299104"
"4.04","392.8558","0.05885","0.0074861","0.0074861","0.0299444","0.0299444"
"4.05","393.2416","0.05901667","0.0074938","0.0074938","0.0299752","0.0299752"
"4.06","393.628","0.05918333","0.0075015","0.0075015","0.030006","0.030006"
"4.07","394.0126","0.05935","0.0075098","0.0075098","0.0300392","0.0300392"
"4.08","394.3938","0.05951667","0.0075186","0.0075186","0.0300744","0.0300744"
"4.09","394.7708","0.059675","0.0075277","0.0075277","0.0301108","0.0301108"
"4.1","395.1428","0.05985","0.0075365","0.0075365","0.030146","0.030146"
"4.11","395.5092","0.06001667","0.0075446","0.0075446","0.0301784","0.0301784"
"4.12","395.8702","0.06018334","0.0075525","0.0075525","0.03021","0.03021"
"4.13","396.2268","0.06034167","0.0075606","0.0075606","0.0302424","0.0302424"
"4.14","396.5804","0.06050833","0.0075697","0.0075697","0.0302788","0.0302788"
"4.15","396.9328","0.06068333","0.0075796","0.0075796","0.0303184","0.0303184"
"4.16","397.2856","0.06085","0.00759","0.00759","0.03036","0.03036"
"4.17","397.6404","0.06101667","0.0076016","0.0076016","0.0304064","0.0304064"
"4.18","397.9996","0.061175","0.0076142","0.0076142","0.0304568","0.0304568"
"4.19","398.3634","0.06135","0.0076274","0.0076274","0.0305096","0.0305096"
"4.2","398.7312","0.06150834","0.0076413","0.0076413","0.0305652","0.0305652"
"4.21","399.1024","0.06168333","0.0076559","0.0076559","0.0306236","0.0306236"
"4.22","399.4752","0.06184167","0.0076712","0.0076712","0.0306848","0.0306848"
"4.23","399.8488","0.06201667","0.0076864","0.0076864","0.0307456","0.0307456"
"4.24","400.2222","0.06218334","0.0077013","0.0077013","0.0308052","0.0308052"
"4.25","400.595","0.06234167","0.0077156","0.0077156","0.0308624","0.0308624"
"4.26","400.9656","0.06250834","0.0077288","0.0077288","0.0309152","0.0309152"
"4.27","401.3328","0.062675","0.0077414","0.0077414","0.0309656","0.0309656"
"4.28","401.6964","0.06285","0.0077534","0.0077534","0.0310136","0.0310136"
"4.29","402.0576","0.06301667","0.0077649","0.0077649","0.0310596","0.0310596"
"4.3","402.4186","0.063175","0.0077755","0.0077755","0.031102","0.031102"
"4.31","402.781","0.06334167","0.0077852","0.0077852","0.0311408","0.0311408"
"4.32","403.1444","0.06351667","0.0077942","0.0077942","0.0311768","0.0311768"
"4.33","403.5092","0.063675","0.0078034","0.0078034","0.0312136","0.0312136"
"4.34","403.8756","0.06384167","0.0078142","0.0078142","0.0312568","0.0312568"
"4.35","404.243","0.06400833","0.0078274","0.0078274","0.0313096","0.0313096"
"4.36","404.6102","0.06418333","0.0078427","0.0078427","0.0313708","0.0313708"
"4.37","404.9774","0.06435","0.0078596","0.0078596","0.0314384","0.0314384"
"4.38","405.3444","0.06451667","0.0078779","0.0078779","0.0315116","0.0315116"
"4.39","405.7118","0.06468333","0.0078974","0.0078974","0.0315896","0.0315896"
"4.4","406.0792","0.06485","0.0079174","0.0079174","0.0316696","0.0316696"
"4.41","406.4458","0.06501666","0.0079371","0.0079371","0.0317484","0.0317484"
"4.42","406.8126","0.06518333","0.0079558","0.0079558","0.0318232","0.0318232"
"4.43","407.181","0.06535","0.0079731","0.0079731","0.0318924","0.0318924"
"4.44","407.552","0.06550834","0.0079891","0.0079891","0.0319564","0.0319564"
"4.45","407.9244","0.06568334","0.0080045","0.0080045","0.032018","0.032018"
"4.46","408.2976","0.06585","0.0080194","0.0080194","0.0320776","0.0320776"
"4.47","408.6716","0.06601667","0.0080335","0.0080335","0.032134","0.032134"
"4.48","409.0462","0.06618334","0.0080467","0.0080467","0.0321868","0.0321868"
"4.49","409.4214","0.06635","0.0080589","0.0080589","0.0322356","0.0322356"
"4.5","409.7964","0.06651667","0.0080703","0.0080703","0.0322812","0.0322812"
"4.51","410.1702","0.06668334","0.0080815","0.0080815","0.032326","0.032326"
"4.52","410.542","0.06684167","0.0080931","0.0080931","0.0323724","0.0323724"
"4.53","410.9118","0.06701667","0.008105","0.008105","0.03242","0.03242"
"4.54","411.2788","0.06718333","0.0081168","0.0081168","0.0324672","0.0324672"
"4.55","411.645","0.06735","0.0081283","0.0081283","0.0325132","0.0325132"
"4.56","412.0118","0.06751667","0.0081399","0.0081399","0.0325596","0.0325596"
"4.57","412.38","0.06768333","0.0081517","0.0081517","0.0326068","0.0326068"
"4.58","412.7494","0.06785","0.0081635","0.0081635","0.032654","0.032654"
"4.59","413.1192","0.06801667","0.0081755","0.0081755","0.032702","0.032702"
"4.6","413.4892","0.06818333","0.0081883","0.0081883","0.0327532","0.0327532"
"4.61","413.86","0.06834166","0.0082023","0.0082023","0.0328092","0.0328092"
"4.62","414.231","0.06851666","0.0082173","0.0082173","0.0328692","0.0328692"
"4.63","414.6028","0.06868333","0.0082326","0.0082326","0.0329304","0.0329304"
"4.64","414.9756","0.06885","0.0082475","0.0082475","0.03299","0.03299"
"4.65","415.3486","0.06901667","0.0082616","0.0082616","0.0330464","0.0330464"
"4.66","415.7212","0.06918333","0.0082748","0.0082748","0.0330992","0.0330992"
"4.67","416.0916","0.06935","0.0082871","0.0082871","0.0331484","0.0331484"
"4.68","416.46","0.06951667","0.0082984","0.0082984","0.0331936","0.0331936"
"4.69","416.8268","0.06968334","0.0083088","0.0083088","0.0332352","0.0332352"
"4.7","417.1928","0.06984167","0.0083189","0.0083189","0.0332756","0.0332756"
"4.71","417.5576","0.07001667","0.0083292","0.0083292","0.0333168","0.0333168"
"4.72","417.9208","0.07018334","0.0083392","0.0083392","0.0333568","0.0333568"
"4.73","418.2828","0.07035","0.0083488","0.0083488","0.0333952","0.0333952"
"4.74","418.6438","0.07051667","0.0083579","0.0083579","0.0334316","0.0334316"
"4.75","419.0054","0.07068334","0.0083668","0.0083668","0.0334672","0.0334672"
"4.76","419.3694","0.07085","0.0083756","0.0083756","0.0335024","0.0335024"
"4.77","419.7364","0.07101667","0.0083846","0.0083846","0.0335384","0.0335384"
"4.78","420.106","0.07118333","0.0083937","0.0083937","0.0335748","0.0335748"
"4.79","420.477","0.07135","0.0084036","0.0084036","0.0336144","0.0336144"
"4.8","420.8494","0.07151667","0.0084144","0.0084144","0.0336576","0.0336576"
"4.81","421.2228","0.07168333","0.0084262","0.0084262","0.0337048","0.0337048"
"4.82","421.5954","0.07185","0.0084392","0.0084392","0.0337568","0.0337568"
"4.83","421.967","0.07200833","0.0084536","0.0084536","0.0338144","0.0338144"
"4.84","422.3368","0.07218333","0.0084688","0.0084688","0.0338752","0.0338752"
"4.85","422.7046","0.07235","0.0084838","0.0084838","0.0339352","0.0339352"
"4.86","423.0714","0.07250834","0.0084976","0.0084976","0.0339904","0.0339904"
"4.87","423.4378","0.072675","0.0085109","0.0085109","0.0340436","0.0340436"
"4.88","423.805","0.07285","0.0085244","0.0085244","0.0340976","0.0340976"
"4.89","424.1734","0.07301667","0.0085387","0.0085387","0.0341548","0.0341548"
"4.9","424.5428","0.07318334","0.0085536","0.0085536","0.0342144","0.0342144"
"4.91","424.9126","0.07335","0.0085688","0.0085688","0.0342752","0.0342752"
"4.92","425.281","0.07351667","0.0085836","0.0085836","0.0343344","0.0343344"
"4.93","425.6484","0.07368334","0.008598","0.008598","0.034392","0.034392"
"4.94","426.0152","0.07384167","0.0086118","0.0086118","0.0344472","0.0344472"
"4.95","426.3824","0.07401667","0.0086249","0.0086249","0.0344996","0.0344996"
"4.96","426.7512","0.074175","0.0086372","0.0086372","0.0345488","0.0345488"
"4.97","427.123","0.07435","0.0086488","0.0086488","0.0345952","0.0345952"
"4.98","427.4974","0.07451667","0.0086601","0.0086601","0.0346404","0.0346404"
"4.99","427.873","0.07468333","0.0086716","0.0086716","0.0346864","0.0346864"
"5","428.2494","0.07485","0.0086837","0.0086837","0.0347348","0.0347348"
"5.01","428.626","0.07501667","0.0086964","0.0086964","0.0347856","0.0347856"
"5.02","429.0032","0.07518333","0.0087094","0.0087094","0.0348376","0.0348376"
"5.03","429.3812","0.07535","0.0087227","0.0087227","0.0348908","0.0348908"
"5.04","429.7602","0.07551667","0.0087364","0.0087364","0.0349456","0.0349456"
"5.05","430.1396","0.07568333","0.0087502","0.0087502","0.0350008","0.0350008"
"5.06","430.5176","0.07585","0.0087644","0.0087644","0.0350576","0.0350576"
"5.07","430.8932","0.07601666","0.0087791","0.0087791","0.0351164","0.0351164"
"5.08","431.2662","0.076175","0.0087944","0.0087944","0.0351776","0.0351776"
"5.09","431.6364","0.07635","0.0088108","0.0088108","0.0352432","0.0352432"
"5.1","432.0044","0.07651667","0.0088278","0.0088278","0.0353112","0.0353112"
"5.11","432.3712","0.07668334","0.0088447","0.0088447","0.0353788","0.0353788"
"5.12","432.738","0.07685","0.0088613","0.0088613","0.0354452","0.0354452"
"5.13","433.1066","0.07701667","0.0088774","0.0088774","0.0355096","0.0355096"
"5.14","433.4772","0.07718334","0.0088927","0.0088927","0.0355708","0.0355708"
"5.15","433.8502","0.07735","0.0089067","0.0089067","0.0356268","0.0356268"
"5.16","434.225","0.07751667","0.0089197","0.0089197","0.0356788","0.0356788"
"5.17","434.6004","0.07768334","0.008932","0.008932","0.035728","0.035728"
"5.18","434.9752","0.07785","0.0089441","0.0089441","0.0357764","0.0357764"
"5.19","435.3496","0.07801667","0.008956","0.008956","0.035824","0.035824"
"5.2","435.7248","0.07818333","0.0089676","0.0089676","0.0358704","0.0358704"
"5.21","436.1002","0.07835","0.0089796","0.0089796","0.0359184","0.0359184"
"5.22","436.4758","0.07851667","0.0089925","0.0089925","0.03597","0.03597"
"5.23","436.8516","0.07868333","0.0090057","0.0090057","0.0360228","0.0360228"
"5.24","437.2278","0.07885","0.0090181","0.0090181","0.0360724","0.0360724"
"5.25","437.6038","0.07901667","0.0090295","0.0090295","0.036118","0.036118"
"5.26","437.9794","0.07918333","0.0090403","0.0090403","0.0361612","0.0361612"
"5.27","438.3542","0.07935","0.0090509","0.0090509","0.0362036","0.0362036"
"5.28","438.7278","0.07951666","0.0090618","0.0090618","0.0362472","0.0362472"
"5.29","439.0996","0.07968333","0.0090737","0.0090737","0.0362948","0.0362948"
"5.3","439.469","0.07985","0.0090873","0.0090873","0.0363492","0.0363492"
"5.31","439.8352","0.08001667","0.0091027","0.0091027","0.0364108","0.0364108"
"5.32","440.199","0.08018333","0.0091196","0.0091196","0.0364784","0.0364784"
"5.33","440.5612","0.08035","0.0091372","0.0091372","0.0365488","0.0365488"
"5.34","440.9226","0.08051667","0.0091548","0.0091548","0.0366192","0.0366192"
"5.35","441.2846","0.08068334","0.0091717","0.0091717","0.0366868","0.0366868"
"5.36","441.648","0.08085","0.0091875","0.0091875","0.03675","0.03675"
"5.37","442.0128","0.08101667","0.0092023","0.0092023","0.0368092","0.0368092"
"5.38","442.38","0.08118334","0.0092165","0.0092165","0.036866","0.036866"
"5.39","442.751","0.08135","0.00923","0.00923","0.03692","0.03692"
"5.4","443.1266","0.08151667","0.0092426","0.0092426","0.0369704","0.0369704"
"5.41","443.5054","0.08168334","0.0092543","0.0092543","0.0370172","0.0370172"
"5.42","443.8854","0.08185","0.0092657","0.0092657","0.0370628","0.0370628"
"5.43","444.264","0.08200833","0.0092772","0.0092772","0.0371088","0.0371088"
"5.44","444.6408","0.08218333","0.0092892","0.0092892","0.0371568","0.0371568"
"5.45","445.016","0.08235","0.0093019","0.0093019","0.0372076","0.0372076"
"5.46","445.3898","0.08251667","0.0093153","0.0093153","0.0372612","0.0372612"
"5.47","445.7628","0.082675","0.0093296","0.0093296","0.0373184","0.0373184"
"5.48","446.1372","0.08285","0.009345","0.009345","0.03738","0.03738"
"5.49","446.5144","0.08301667","0.0093615","0.0093615","0.037446","0.037446"
"5.5","446.8942","0.08318333","0.0093783","0.0093783","0.0375132","0.0375132"
"5.51","447.276","0.08335","0.0093946","0.0093946","0.0375784","0.0375784"
"5.52","447.658","0.08351666","0.0094099","0.0094099","0.0376396","0.0376396"
"5.53","448.0404","0.08368333","0.0094235","0.0094235","0.037694","0.037694"
"5.54","448.424","0.08385","0.0094351","0.0094351","0.0377404","0.0377404"
"5.55","448.8102","0.08401667","0.0094452","0.0094452","0.0377808","0.0377808"
"5.56","449.1984","0.084175","0.0094543","0.0094543","0.0378172","0.0378172"
"5.57","449.588","0.08435","0.0094626","0.0094626","0.0378504","0.0378504"
"5.58","449.9776","0.08451667","0.0094708","0.0094708","0.0378832","0.0378832"
"5.59","450.3668","0.08468334","0.0094798","0.0094798","0.0379192","0.0379192"
"5.6","450.754","0.08484167","0.0094906","0.0094906","0.0379624","0.0379624"
"5.61","451.14","0.08501667","0.0095036","0.0095036","0.0380144","0.0380144"
"5.62","451.5256","0.08518334","0.0095181","0.0095181","0.0380724","0.0380724"
"5.63","451.9112","0.08535","0.009533","0.009533","0.038132","0.038132"
"5.64","452.2974","0.08551667","0.0095473","0.0095473","0.0381892","0.0381892"
"5.65","452.6844","0.08568333","0.0095604","0.0095604","0.0382416","0.0382416"
"5.66","453.0728","0.08585","0.0095718","0.0095718","0.0382872","0.0382872"
"5.67","453.4628","0.08601667","0.0095818","0.0095818","0.0383272","0.0383272"
"5.68","453.8532","0.08618333","0.0095913","0.0095913","0.0383652","0.0383652"
"5.69","454.2432","0.08634166","0.0096014","0.0096014","0.0384056","0.0384056"
"5.7","454.633","0.08651667","0.009613","0.009613","0.038452","0.038452"
"5.71","455.0218","0.08668333","0.0096262","0.0096262","0.0385048","0.0385048"
"5.72","455.4092","0.08685","0.0096413","0.0096413","0.0385652","0.0385652"
"5.73","455.796","0.08701666","0.0096579","0.0096579","0.0386316","0.0386316"
"5.74","456.1836","0.08718333","0.0096752","0.0096752","0.0387008","0.0387008"
"5.75","456.5724","0.08735","0.009693","0.009693","0.038772","0.038772"
"5.76","456.962","0.08751667","0.0097113","0.0097113","0.0388452","0.0388452"
"5.77","457.3508","0.08768333","0.0097296","0.0097296","0.0389184","0.0389184"
"5.78","457.7374","0.08785","0.0097478","0.0097478","0.0389912","0.0389912"
"5.79","458.1212","0.08801667","0.009765","0.009765","0.03906","0.03906"
"5.8","458.5032","0.08818334","0.0097808","0.0097808","0.0391232","0.0391232"
"5.81","458.8834","0.08835","0.0097952","0.0097952","0.0391808","0.0391808"
"5.82","459.263","0.08851667","0.0098091","0.0098091","0.0392364","0.0392364"
"5.83","459.6428","0.08868334","0.0098228","0.0098228","0.0392912","0.0392912"
"5.84","460.0246","0.08885","0.0098366","0.0098366","0.0393464","0.0393464"
"5.85","460.409","0.08901667","0.0098506","0.0098506","0.0394024","0.0394024"
